id,tokens_pos,label
1979389972,"[('Hayfever', 'NNP'), ('S', 'NNP'), ('.', '.'), ('O', 'NNP'), ('.', '.'), ('S', 'NNP'), ('.', '.'), ('!', '.'), ('Forget', 'NN'), ('about', 'IN'), ('Xyzall', 'NNP'), (',', ','), ('Zyrtec', 'NNP'), (',', ','), ('Aerius', 'NNP'), ('or', 'CC'), ('Allerfre', 'NNP'), ('.', '.'), (""Who's"", 'NNP'), ('got', 'VBD'), ('stuff', 'NN'), ('that', 'WDT'), ('WORKS', 'NNP'), ('for', 'IN'), ('me', 'PRP'), ('?', '.'), (""I'm"", 'NNP'), ('dying', 'VBG'), ('out', 'RP'), ('here', 'RB'), ('(', '('), ('esp', 'UH'), ('.', '.'), ('my', 'PRP$'), ('eyes', 'NNS'), (')', ')'), ('...', ':')]",0
2325735470,"[('Having', 'VBG'), ('problems', 'NNS'), ('setting', 'VBG'), ('up', 'RP'), ('Cairo', 'NNP'), ('Dock', 'NNP'), ('on', 'IN'), ('Ubuntu', 'NNP'), ('Some', 'DT'), ('of', 'IN'), ('the', 'DT'), ('cairo', 'NN'), ('themes', 'NNS'), ('I', 'PRP'), ('saw', 'VBD'), ('on', 'IN'), ('youtube', 'JJ'), ('look', 'NN'), ('awesome', 'NN'), ('!', '.')]",0
1678999597,"[('Funeral', 'JJ'), ('today', 'NN'), ('for', 'IN'), ('Blake', 'NNP'), ('Kurtz', 'NNP'), ('cancer', 'NN'), ('is', 'VBZ'), ('yucky', 'JJ'), ('!', '.')]",0
1980330071,"[('You', 'PRP'), ('Belong', 'VBP'), ('With', 'IN'), ('Me-Taylor', 'NNP'), ('Swift', 'NNP'), ('?', '.')]",4
1467835198,"[('why', 'WRB'), ('is', 'VBZ'), ('it', 'PRP'), ('always', 'RB'), ('the', 'DT'), ('fat', 'JJ'), ('ones', 'NNS'), ('?', '.'), ('!', '.')]",0
1978906111,"[('I', 'PRP'), (""can't"", 'VBP'), ('believe', 'VB'), ('the', 'DT'), ('cavs', 'NN'), ('!', '.')]",0
1978479814,"[('i', 'NNS'), ('have', 'VBP'), ('a', 'DT'), ('house', 'NN'), ('boat', 'NN'), ('in', 'IN'), ('seattle', 'NN'), ('you', 'PRP'), ('could', 'MD'), ('all', 'VB'), ('get', 'VB'), ('wasted', 'VBN'), ('on', 'IN'), ('next', 'JJ'), ('time', 'NN'), ('youre', 'NN'), ('here', 'RB'), ('...', ':'), ('can', 'MD'), ('hols', 'VB'), ('100', 'CD'), ('people', 'NNS')]",4
2058175875,"[('So', 'RB'), ('sad', 'JJ'), ('.', '.'), ('It', 'PRP'), ('was', 'VBD'), ('right', 'JJ'), ('after', 'IN'), ('I', 'PRP'), ('used', 'VBD'), ('to', 'TO'), ('live', 'VB'), ('in', 'IN'), ('Northest', 'NNP'), ('Brazil', 'NNP'), ('.', '.'), ('Luto', 'NNP'), ('.', '.')]",0
2209948258,"[('Uhmmm', 'NNP'), ('#squarespace', 'NN'), ('I', 'PRP'), ('need', 'VBP'), ('an', 'DT'), ('iPhone', 'NN'), ('please', 'NN'), ('&', 'CC'), ('amp', 'NN')]",0
2199970357,"[('I', 'PRP'), ('dropped', 'VBD'), ('my', 'PRP$'), ('favorite', 'JJ'), ('travel', 'VBP'), ('mug', 'NN'), ('and', 'CC'), ('it', 'PRP'), ('cracked', 'VBD')]",0
1976824237,"[(""Doesn't"", 'NNP'), ('look', 'VB'), ('good', 'JJ'), ('for', 'IN'), ('the', 'DT'), ('cavs', 'NN')]",0
1467930341,"[('MORNING', 'NN'), ('!', '.'), ('!', '.'), ('!', '.'), ('Good', 'JJ'), ('im', 'NN'), ('bloody', 'NN'), ('knackered', 'VBD'), ('!', '.'), ('!', '.'), ('!', '.'), ('Work', 'NN'), ('is', 'VBZ'), ('not', 'RB'), ('for', 'IN'), ('me', 'PRP'), ('today', 'NN'), ('HELPPP', 'NNP'), ('!', '.'), ('!', '.'), ('!', '.'), ('xxx', 'NN')]",0
1468042464,"[('got', 'VBD'), ('highly', 'RB'), ('bored', 'VBN'), ('today', 'NN'), ('scanning', 'VBG'), ('24', 'CD'), ('pages', 'NNS'), ('for', 'IN'), ('daddy', 'NN'), ('.', '.'), ('Had', 'NNP'), ('to', 'TO'), ('do', 'VB'), ('it', 'PRP'), ('!', '.')]",0
1467937013,"[('aaaaahhhh', 'NN'), ('...', ':'), ('finally', 'RB'), ('done', 'VBN'), ('.', '.'), ('next', 'JJ'), ('stop', 'NN'), (""zippy's"", 'NN'), ('.', '.')]",4
1976980586,"[('im', 'NN'), ('sorry', 'NN'), ('cavs', 'NN'), ('...', ':'), ('but', 'CC'), ('its', 'PRP$'), ('gonna', 'NN'), ('be', 'VB'), ('lakers', 'NNS'), ('vs', 'JJ'), ('magic', 'NNS'), ('give', 'VBP'), ('up', 'RP'), ('now', 'RB'), ('!', '.'), ('!', '.')]",0
1881502097,"[('Doing', 'VBG'), ('nothing', 'NN'), ('in', 'IN'), ('math', 'NN'), ('so', 'RB'), (""I'm"", 'NNP'), ('listening', 'VBG'), ('to', 'TO'), ('my', 'PRP$'), ('iPod', 'NN'), ('and', 'CC'), ('trying', 'VBG'), ('to', 'TO'), ('find', 'VB'), ('a', 'DT'), ('game', 'NN'), ('to', 'TO'), ('play', 'VB'), ('on', 'IN'), ('my', 'PRP$'), ('iPhone', 'NN'), ('...', ':'), ('very', 'RB'), ('unsuccessful', 'JJ'), ('so', 'RB'), ('far', 'RB')]",0
1693434000,"[('has', 'VBZ'), ('the', 'DT'), ('worst', 'JJS'), ('sinus', 'NN'), ('headache', 'NN')]",0
1961550160,"[(""it's"", 'RB'), ('good', 'JJ'), ('to', 'TO'), ('see', 'VB'), ('you', 'PRP'), ('here', 'RB'), ('as', 'RB'), ('well', 'RB'), ('on', 'IN'), ('our', 'PRP$'), ('facebook', 'NN'), ('!', '.'), ('Thanks', 'NNS'), ('for', 'IN'), ('being', 'VBG'), ('a', 'DT'), ('fan', 'NN')]",4
1467838419,"[('Sorry', 'NNP'), ('tell', 'VBP'), ('them', 'PRP'), ('mea', 'FW'), ('culpa', 'NN'), ('from', 'IN'), ('me', 'PRP'), ('and', 'CC'), ('that', 'IN'), ('I', 'PRP'), ('really', 'RB'), ('am', 'VBP'), ('sorry', 'NN'), ('.', '.')]",0
2262166312,"[('I', 'PRP'), ('want', 'VBP'), ('to', 'TO'), ('listen', 'VB'), ('to', 'TO'), ('Taylor', 'NNP'), (""Swift's"", 'NNP'), ('songs', 'NNS'), ('so', 'IN'), ('that', 'IN'), ('I', 'PRP'), ('can', 'MD'), ('forget', 'VB'), ('my', 'PRP$'), ('problems', 'NNS'), ('..', 'VBP'), ('but', 'CC'), ('our', 'PRP$'), ('computer', 'NN'), ('is', 'VBZ'), ('too', 'RB'), ('slow', 'JJ')]",0
2057350304,"[('Hey', 'NNP'), ('guys', 'NNS'), (',', ','), ('what', 'WP'), ('happened', 'VBD'), ('to', 'TO'), ('your', 'PRP$'), ('YouTube', 'NNP'), ('account', 'NN'), ('!', '.'), ('?', '.'), ('It', 'PRP'), ('says', 'VBZ'), (""it's"", 'NN'), ('suspended', 'VBD'), ('.', '.')]",0
2263856161,"[('only', 'RB'), ('bad', 'JJ'), ('thing', 'NN'), ('is', 'VBZ'), ('that', 'IN'), ('I', 'PRP'), ('woke', 'VBD'), ('up', 'RP'), ('with', 'IN'), ('the', 'DT'), ('worst', 'JJS'), ('hayfever', 'NN'), ('that', 'IN'), ('I', 'PRP'), ('think', 'VBP'), ('exists', 'NNS')]",0
1992646565,"[('sounds', 'VBZ'), ('great', 'JJ'), (""can't"", 'JJ'), ('wait', 'NN'), ('for', 'IN'), ('E3', 'NNP'), ('and', 'CC'), ('the', 'DT'), ('WWDC', 'NNP'), ('.', '.'), ('New', 'NNP'), ('iPhone', 'NN'), ('and', 'CC'), ('PSP', 'NNP'), ('Go', 'NNP'), (',', ','), ('possible', 'JJ'), ('new', 'JJ'), ('Xbox', 'NNP'), ('(', '('), ('wishful', 'JJ'), ('thinking', 'NN'), (')', ')')]",4
1467985226,"[('actually', 'RB'), ('the', 'DT'), ('whole', 'JJ'), ('site', 'NN'), ('has', 'VBZ'), ('finally', 'RB'), ('been', 'VBN'), ('taken', 'VBN'), ('over', 'RP'), ('by', 'IN'), ('those', 'DT'), ('damn', 'NNS'), ('russians', 'NNS')]",0
1882062872,"[('Lunch', 'NN'), ('date', 'NN'), ('with', 'IN'), ('to', 'TO'), ('go', 'VB'), ('to', 'TO'), ('Leathenhall', 'NNP'), (""Market's"", 'NNP'), ('cheese', 'NN'), ('shop', 'NN'), ('was', 'VBD'), ('really', 'RB'), ('nice', 'JJ')]",4
2323493701,"[('Nightmare', 'NNP'), ('..', 'VBZ'), ('the', 'DT'), ('worst', 'JJS'), ('thing', 'NN'), ('about', 'IN'), ('following', 'VBG'), ('you', 'PRP'), ('is', 'VBZ'), ('all', 'PDT'), ('the', 'DT'), ('great', 'JJ'), ('locations', 'NNS'), ('you', 'PRP'), ('mention', 'VBP'), ('.', '.'), ('And', 'CC'), ('I', 'PRP'), ('’', 'VBP'), ('m', 'RB'), ('just', 'RB'), ('stuck', 'VBN'), ('here', 'RB'), ('in', 'IN'), ('sunny', 'JJ'), ('London', 'NNP')]",0
1468013773,"[('Someones', 'NNS'), ('alarm', 'RP'), ('clock', 'NN'), ('or', 'CC'), ('a', 'DT'), ('phone', 'NN'), ('woke', 'VBD'), ('me', 'PRP'), ('up', 'RP'), ('at', 'IN'), ('3am', 'CD'), ('...', ':'), ('Still', 'RB'), ('got', 'VBD'), ('my', 'PRP$'), ('headache', 'NN'), ('from', 'IN'), ('yesterday', 'NN'), ('night', 'NN')]",0
2012136111,"[('Just', 'RB'), ('built', 'VBN'), ('a', 'DT'), ('shelf', 'NN'), ('for', 'IN'), ('my', 'PRP$'), ('xbox', 'NN')]",4
1998326748,"[('Going', 'VBG'), ('to', 'TO'), ('starbucks', 'VB'), ('to', 'TO'), ('study', 'VB'), ('.', '.'), ('I', 'PRP'), ('hate', 'VBP'), ('finals', 'NNS'), ('week', 'NN')]",0
1467987952,"[('GOOD', 'JJ'), ('MORNING', 'NN'), ('MY', 'NNP'), ('LADYS', 'NNP'), ('and', 'CC'), ('Jon', 'NNP'), ('lol', 'NN'), ('!', '.')]",4
1992789830,"[('come', 'VB'), ('to', 'TO'), ('england', 'VB'), ('and', 'CC'), ('play', 'VB'), ('an', 'DT'), ('eco', 'NN'), ('friendly', 'RB'), ('gig.would', 'JJ'), ('love', 'NN'), ('that', 'WDT')]",4
1972488870,"[(""You're"", 'NNP'), ('description', 'NN'), ('of', 'IN'), ('this', 'DT'), ('Sat', 'NNP'), ('.', '.'), ('morning', 'NN'), ('was', 'VBD'), ('perfection', 'NN'), ('...', ':'), ('thanks', 'NNS'), ('.', '.'), ('Seattle', 'NNP'), ('is', 'VBZ'), ('following', 'VBG'), ('suite', 'NN'), ('.', '.')]",4
1792614584,"[(""I'm"", 'NNP'), ('watching', 'VBG'), ('your', 'PRP$'), ('videos', 'NN'), ('in', 'IN'), ('youtube', 'NN'), ('you', 'PRP'), ('are', 'VBP'), ('so', 'RB'), ('funny', 'JJ'), ('!', '.'), ('!', '.'), (')', ')')]",4
1978312426,"[('byebye', 'NN'), ('lebron', 'NN'), ('..', 'NNP'), ('maybe', 'RB'), ('next', 'JJ'), ('year', 'NN')]",4
2229956563,"[('Jogging', 'NNP'), (',', ','), ('isnt', 'NN'), ('REALLY', 'NNP'), ('that', 'WDT'), ('cool', 'VBP'), (',', ','), ('especially', 'RB'), ('if', 'IN'), (""you've"", 'JJ'), ('got', 'VBD'), ('a', 'DT'), ('fever', 'NN')]",0
1467960735,"[('I', 'PRP'), (""can't"", 'VBP'), ('set', 'VBN'), ('my', 'PRP$'), ('feet', 'NNS'), ('on', 'IN'), ('the', 'DT'), ('ground', 'NN'), ('.', '.'), ('The', 'DT'), ('missing', 'VBG'), ('eyelid', 'JJ'), ('people', 'NNS'), ('might', 'MD'), ('get', 'VB'), ('me', 'PRP'), ('!', '.')]",0
2187103860,"[('A', 'DT'), ('killer', 'NN'), ('headache', 'NN'), ('put', 'VBD'), ('me', 'PRP'), ('to', 'TO'), ('sleep', 'VB'), ('earlier', 'JJR'), ('and', 'CC'), ('now', 'RB'), ('I', 'PRP'), ('am', 'VBP'), ('up', 'RP')]",0
2175913447,"[('Why', 'WRB'), ('do', 'VB'), ('my', 'PRP$'), ('show', 'VBP'), ('up', 'RP'), ('Facebook', 'NNP'), ('?', '.'), ('Also', 'RB'), (',', ','), ('why', 'WRB'), ('has', 'VBZ'), ('my', 'PRP$'), ('evernote', 'NN'), ('crashed', 'VBD')]",0
2060310965,"[('that', 'WDT'), ('sucks', 'VBZ'), ('!', '.'), ('here', 'RB'), ('in', 'IN'), ('brazil', 'NN'), ('is', 'VBZ'), ('unusually', 'RB'), ('cold', 'JJ')]",0
1467872136,"[('Why', 'WRB'), ('oh', 'MD'), ('why', 'WRB'), ('was', 'VBD'), ('the', 'DT'), ('Red', 'NNP'), ('Sox', 'NNP'), ('game', 'NN'), ('rained', 'VBD'), ('out', 'RP'), ('?', '.'), ('I', 'PRP'), ('was', 'VBD'), ('so', 'RB'), ('looking', 'VBG'), ('forward', 'RB'), ('to', 'TO'), ('opening', 'VBG'), ('day', 'NN')]",0
1467838362,"[(""I'm"", 'NNP'), ('sooo', 'VBD'), ('sad', 'JJ'), ('!', '.'), ('!', '.'), ('!', '.'), ('they', 'PRP'), ('killed', 'VBD'), ('off', 'RP'), ('Kutner', 'NNP'), ('on', 'IN'), ('House', 'NNP'), ('whyyyyyyyy', 'NN')]",0
1980936492,"[('Hope', 'NNP'), (""kojima's"", 'VBZ'), ('teaser', 'NN'), ('reveals', 'NNS'), ('a', 'DT'), ('new', 'JJ'), ('metal', 'NN'), ('gear', 'NN'), ('solid', 'JJ'), (',', ','), ('just', 'RB'), ('hope', 'VB'), (""it's"", 'MD'), ('not', 'RB'), ('for', 'IN'), ('PSP', 'NNP'), (',', ','), ('or', 'CC'), (""I'll"", 'NNP'), ('have', 'VBP'), ('to', 'TO'), ('buy', 'VB'), ('one', 'CD')]",0
1679862917,"[('Hello', 'NNP'), ('Twitters', 'NNPS'), ('!', '.'), ('Sorry', 'NNP'), (""I've"", 'NNP'), ('been', 'VBN'), ('MIA', 'NNP'), (',', ','), ('sitting', 'VBG'), ('the', 'DT'), ('airport', 'NN'), ('in', 'IN'), ('Rome', 'NNP'), (',', ','), ('getting', 'VBG'), ('ready', 'JJ'), ('to', 'TO'), ('leave', 'VB'), ('for', 'IN'), ('London', 'NNP'), ('!', '.'), (""I'm"", 'NNP'), ('so', 'RB'), ('going', 'VBG'), ('to', 'TO'), ('miss', 'VB'), ('it', 'PRP'), ('here', 'RB'), ('!', '.')]",0
2243147355,"[('*', 'JJ'), ('Sad', 'NNP'), ('news', 'NN'), ('for', 'IN'), ('the', 'DT'), ('ABC', 'NNP'), ('Action', 'NNP'), ('News', 'NNP'), ('family', 'NN'), ('*', 'NNP'), ('Gary', 'NNP'), ('Papa', 'NNP'), ('passed', 'VBD'), ('away', 'RB'), ('today', 'NN'), ('from', 'IN'), ('Cancer', 'NNP'), ('...', ':'), (""He'll"", 'NNP'), ('be', 'VB'), ('missed', 'VBN'), ('!', '.')]",0
2071993016,"[('is', 'VBZ'), ('talking', 'VBG'), ('crap', 'NN'), ('to', 'TO'), ('me', 'PRP'), ('cause', 'VB'), ('the', 'DT'), ('lakers', 'NNS'), ('won', 'VBD'), ('thats', 'NNS'), ('not', 'RB'), ('even', 'RB'), ('fair', 'JJ'), ('!', '.'), ('!', '.'), ('!', '.'), ('they', 'PRP'), ('cheated', 'VBD'), ('...', ':'), ('lol', 'NN')]",0
2243126686,"[('My', 'PRP$'), ('iphone', 'NN'), ('is', 'VBZ'), ('dead', 'JJ'), ('not', 'RB'), ('johnson', 'NN')]",0
1467980679,"[('well', 'RB'), ('the', 'DT'), ('pc', 'NN'), ('in', 'IN'), ('my', 'PRP$'), ('living', 'NN'), ('room', 'NN'), ('suffered', 'VBD'), ('a', 'DT'), ('fatal', 'JJ'), ('partion', 'NN'), ('lost', 'VBN'), (',', ','), ('all', 'DT'), ('my', 'PRP$'), ('itunes', 'NNS'), ('library', 'NN'), ('is', 'VBZ'), ('gone', 'VBN'), ('..', 'JJ'), ('and', 'CC'), ('some', 'DT'), ('docs', 'NN'), ('with', 'IN'), ('pics', 'NNS'), ('...', ':')]",0
2230377259,"[('Lost', 'VBN'), ('all', 'DT'), ('my', 'PRP$'), ('Facebook', 'NNP'), ('data', 'NN'), ('yesterday', 'NN'), ('Need', 'NNP'), ('to', 'TO'), ('start', 'VB'), ('rebuilding', 'VBG'), ('today', 'NN'), ('.', '.')]",0
2183820365,"[('Man', 'NNP'), (',', ','), ('now', 'RB'), ('I', 'PRP'), ('feel', 'VBP'), ('so', 'RB'), ('sorry', 'JJ'), ('for', 'IN'), ('the', 'DT'), ('nice', 'JJ'), ('guy', 'NN'), ('full', 'JJ'), ('of', 'IN'), ('prostate', 'NN'), ('cancer', 'NN')]",0
1467989188,"[(""I'm"", 'NNP'), ('so', 'RB'), ('sorry', 'JJ'), ('to', 'TO'), ('hear', 'VB'), ('that', 'IN'), ('.', '.'), (""It's"", 'NNP'), ('always', 'RB'), ('sad', 'VBD'), ('when', 'WRB'), ('we', 'PRP'), ('lose', 'VBP'), ('those', 'DT'), ('close', 'NN'), ('to', 'TO'), ('us', 'PRP'), (',', ','), ('as', 'IN'), ('we', 'PRP'), ('loved', 'VBD'), ('them', 'PRP'), ('.', '.')]",0
2031685328,"[('I', 'PRP'), ('was', 'VBD'), ('hoping', 'VBG'), ('my', 'PRP$'), ('Starbucks', 'NNS'), ('would', 'MD'), ('keep', 'VB'), ('me', 'PRP'), ('awake', 'VB'), ('to', 'TO'), ('study', 'VB'), ('last', 'JJ'), ('night', 'NN'), ('...', ':'), ('but', 'CC'), ('Starbucks', 'NNP'), ('failed', 'VBD'), ('me', 'PRP'), ('and', 'CC'), ('I', 'PRP'), ('fell', 'VBD'), ('asleep', 'RB'), ('..', 'JJ'), ('time', 'NN'), ('to', 'TO'), ('cram', 'VB')]",0
1467986889,"[('not', 'RB'), ('an', 'DT'), ('option', 'NN')]",0
1880996664,"[('has', 'VBZ'), ('a', 'DT'), ('major', 'JJ'), ('headache', 'NN'), ('Beer', 'NNP'), ('...', ':')]",0
2051704584,"[('there', 'EX'), ('was', 'VBD'), ('a', 'DT'), ('guy', 'NN'), ('who', 'WP'), ('was', 'VBD'), ('coming', 'VBG'), ('to', 'TO'), ('orange', 'VB'), ('from', 'IN'), ('sydney', 'NN'), ('.', '.'), ('stopped', 'VBN'), ('in', 'IN'), ('penrith', 'JJ'), ('andd', 'NN'), ('got', 'VBD'), ('hit', 'VBN'), ('by', 'IN'), ('a', 'DT'), ('fucking', 'NN'), ('car', 'NN'), ('.', '.')]",0
2214697861,"[('I', 'PRP'), (""can't"", 'VBP'), ('...', ':'), ('the', 'DT'), ('Blackberry', 'NNP'), ('is', 'VBZ'), ('a', 'DT'), ('work', 'NN'), ('perk', 'NN'), ('so', 'IN'), ('if', 'IN'), ('I', 'PRP'), ('move', 'VBP'), ('to', 'TO'), ('an', 'DT'), ('iPhone', 'NN'), ('they', 'PRP'), (""won't"", 'VBP'), ('pay', 'VB'), ('for', 'IN'), ('my', 'PRP$'), ('bills', 'NNS')]",0
2069667849,"[('ı', 'JJ'), ('miss', 'NN'), ('home', 'NN'), ('made', 'VBD'), ('starbucks', 'NNS'), ('coffee', 'NN'), ('ı', 'NN'), ('wanna', 'VBD'), ('go', 'VB'), ('homee', 'NN'), ('...', ':')]",0
2058289760,"[('sad', 'VB'), ('the', 'DT'), ('jonas', 'NN'), ('brothers', 'NNS'), ('youtube', 'VBP'), ('account', 'NN'), ('Suspended', 'VBD'), ('!', '.'), ('8(', 'CD')]",0
1914415450,"[(""I'm"", 'NNP'), ('soooo', 'NN'), ('hungry', 'NN'), ('!', '.'), ('!', '.'), ('!', '.'), ('And', 'CC'), ('all', 'DT'), ('I', 'PRP'), ('see', 'VBP'), ('is', 'VBZ'), ('McDonalds', 'NNP'), ('.', '.'), ('I', 'PRP'), ('guess', 'VBD'), (""I'll"", 'NNP'), ('be', 'VB'), ('having', 'VBG'), ('a', 'DT'), ('Two', 'CD'), ('Cheeseburger', 'NNP'), ('meal', 'NN'), ('for', 'IN'), ('lunch', 'NN'), ('.', '.')]",0
1956038401,"[('on', 'IN'), ('youtube', 'NNS'), ('trying', 'VBG'), ('to', 'TO'), ('find', 'VB'), ('some', 'DT'), ('good', 'JJ'), ('videos', 'NNS'), ('to', 'TO'), ('see', 'VB')]",4
2220727855,"[('On', 'IN'), ('my', 'PRP$'), ('way', 'NN'), ('to', 'TO'), ('shoot', 'VB'), ('an', 'DT'), ('interview', 'NN'), ('with', 'IN'), ('a', 'DT'), ('NASA', 'NNP'), ('Astronaut', 'NNP'), (',', ','), ('XHA', 'NNP'), ('1', 'CD'), (',', ','), ('no', 'DT'), ('Letus', 'NNP'), (',', ','), ('No', 'NNP'), ('HD', 'NNP'), ('bah', 'NN'), ('!', '.')]",0
2297393195,"[('Crap', 'NN'), ('!', '.'), ('!', '.'), ('!', '.'), ('I', 'PRP'), ('just', 'RB'), ('broke', 'VBD'), ('my', 'PRP$'), ('$', '$'), ('35', 'CD'), ('headphones', 'NNS'), ('from', 'IN'), ('my', 'PRP$'), ('iPod', 'NN'), ('I', 'PRP'), ('need', 'VBP'), ('to', 'TO'), ('buy', 'VB'), ('a', 'DT'), ('new', 'JJ'), ('one', 'CD'), (',', ','), ('but', 'CC'), ('I', 'PRP'), (""can't"", 'VBP'), ('spend', 'VB'), ('that', 'DT'), ('money', 'NN'), ('right', 'RB'), ('now', 'RB')]",0
1981720588,"[('Apple', 'NNP'), ('Now', 'RB'), ('Charging', 'VBG'), ('to', 'TO'), ('Re-Download', 'NNP'), ('Apps', 'NNP'), ('on', 'IN'), ('the', 'DT'), ('iPhone', 'NN'), ('?', '.'), ('!', '.'), ('!', '.')]",0
1467952978,"[('I', 'PRP'), ('was', 'VBD'), ('watching', 'VBG'), ('Pride', 'NNP'), ('and', 'CC'), ('Prejudice', 'NNP'), (',', ','), ('one', 'CD'), ('of', 'IN'), ('the', 'DT'), ('best', 'JJS'), ('movies', 'NNS'), ('ever', 'RB'), (',', ','), ('I', 'PRP'), ('love', 'VBP'), ('this', 'DT'), ('movie', 'NN'), ('!', '.'), ('and', 'CC'), ('the', 'DT'), ('book', 'NN'), ('too', 'RB')]",4
2179298962,"[('nice', 'RB'), ('song', 'NN'), ('by', 'IN'), ('Taylor', 'NNP'), ('Swift', 'NNP')]",4
1467935755,"[('lmao', 'NN'), ('!', '.'), ('thanks', 'NNS'), ('Lee', 'NNP'), ('XD', 'NNP'), (',', ','), ('would', 'MD'), ('u', 'VB'), ('like', 'IN'), ('to', 'TO'), ('join', 'VB'), ('in', 'IN'), ('our', 'PRP$'), ('craziness', 'NN'), ('as', 'RB'), ('well', 'RB'), ('lolol', 'IN'), ('ROFL', 'NNP'), ('come', 'VBP'), ('&', 'CC'), ('amp', 'VBP')]",4
1467971937,"[('&', 'CC'), ('quot', 'NN')]",4
2048008003,"[('Happy', 'JJ'), ('birthday', 'NN'), ('sydney', 'NN'), ('elizabeth', 'NN'), ('mitchin', 'NN')]",4
1468700267,"[('Love', 'VB'), ('how', 'WRB'), ('my', 'PRP$'), ('sister', 'JJ'), ('thinks', 'NNS'), (""she's"", 'VBP'), ('Miley', 'NNP'), ('Cyrus', 'NNP'), ('or', 'CC'), ('Taylor', 'NNP'), ('Swift', 'NNP')]",4
2013932138,"[('cant', 'JJ'), ('wait', 'NN'), ('2', 'CD'), ('hear', 'NN'), ('it', 'PRP')]",4
1970315561,"[('atleast', 'NN'), ('ur', 'IN'), ('not', 'RB'), ('the', 'DT'), ('only', 'RB'), ('1', 'CD'), ('up', 'RB'), ('.', '.'), ('Watch', 'VB'), ('the', 'DT'), ('lakers', 'NNS'), ('kick', 'VBP'), ('ass', 'NN'), ('again', 'RB')]",4
1969700079,"[('Shopping', 'VBG'), ('at', 'IN'), ('paperdoll', 'NN'), ('and', 'CC'), ('chilling', 'VBG'), ('with', 'IN')]",4
1467822272,"[('I', 'PRP'), ('LOVE', 'VBP'), ('u', 'JJ'), ('guys', 'NNS'), ('r', 'VBP'), ('the', 'DT'), ('best', 'JJS'), ('!', '.'), ('!', '.')]",4
1467861482,"[('spent', 'VBN'), ('the', 'DT'), ('evening', 'NN'), ('outside', 'IN'), ('in', 'IN'), ('the', 'DT'), ('beautiful', 'JJ'), ('warm', 'NN'), ('weather', 'NN'), ('.', '.'), ('finally', 'RB'), ('feels', 'NNS'), ('like', 'IN'), ('spring', 'NN')]",4
2044381800,"[('In', 'IN'), ('sunny', 'JJ'), ('Sunderland', 'NNP'), ('for', 'IN'), ('a', 'DT'), ('wedding', 'NN'), ('.', '.'), ('Out', 'NNP'), ('tonight', 'NN'), (',', ','), ('England', 'NNP'), ('match', 'NN'), ('tomorrow', 'NN'), ('and', 'CC'), ('wedding', 'VBG'), ('itself', 'PRP'), ('Sunday', 'NNP'), ('.', '.'), ('Wedding', 'VBG'), ('in', 'IN'), ('haunted', 'VBN'), ('house', 'NN')]",4
2015812426,"[('What', 'WP'), ('a', 'DT'), ('beautiful', 'JJ'), ('day', 'NN'), ('for', 'IN'), ('a', 'DT'), ('birthday', 'NN'), ('!', '.'), ('Happy', 'JJ'), ('b-day', 'JJ'), ('Chris', 'NN'), ('!', '.')]",4
1972807287,"[('Cavs', 'NNP'), ('watch', 'NN'), ('party', 'NN'), ('at', 'IN'), ('the', 'DT'), ('Q', 'NNP'), ('tonight', 'NN'), ('again', 'RB')]",4
1467825536,"[('Lurkers', 'NNS'), ('now', 'RB'), ('that', 'DT'), ('was', 'VBD'), ('interesting', 'VBG')]",4
1967023364,"[('the', 'DT'), ('boy', 'NN'), ('needs', 'VBZ'), ('to', 'TO'), ('get', 'VB'), ('his', 'PRP$'), ('ass', 'NN'), ('back', 'RB'), ('to', 'TO'), ('New', 'NNP'), ('England', 'NNP'), ('where', 'WRB'), (""he's"", 'NN'), ('properly', 'RB'), ('appreciated', 'VBD')]",4
1467954533,"[('YES', 'UH'), ('!', '.'), ('lol', 'NN'), ('...', ':'), ('when', 'WRB'), ('you', 'PRP'), ('live', 'VBP'), ('in', 'IN'), ('canada', 'NN'), (',', ','), ('anne', 'JJ'), ('part', 'NN'), ('of', 'IN'), ('your', 'PRP$'), ('childhood', 'NN'), ('.', '.'), ('I', 'PRP'), ('grew', 'VBD'), ('up', 'RP'), ('with', 'IN'), ('all', 'PDT'), ('the', 'DT'), ('books', 'NNS'), ('and', 'CC'), ('tv', 'NN'), ('series', 'NN')]",4
2049108819,"[('Oh', 'UH'), ('man', 'NN'), ('!', '.'), ('I', 'PRP'), ('just', 'RB'), ('got', 'VBD'), ('an', 'DT'), ('idea', 'NN'), ('while', 'IN'), ('filming', 'VBG'), ('in', 'IN'), ('the', 'DT'), ('car', 'NN'), ('!', '.'), ('i', 'NN'), ('need', 'VBP'), ('to', 'TO'), ('talk', 'VB'), ('to', 'TO'), ('my', 'PRP$'), ('fellow', 'JJ'), ('youtuber', 'NN'), ('about', 'IN'), ('this', 'DT'), ('!', '.')]",4
1468006875,"[('its', 'PRP$'), ('okay', 'JJ'), ('ive', 'JJ'), ('done', 'VBN'), ('it', 'PRP'), ('once', 'RB'), ('didnt', 'VBD'), ('but', 'CC'), ('Wooo', 'NNP'), ('Stayed', 'NNP'), ('up', 'RB'), ('longer', 'RB'), ('then', 'RB'), ('expected', 'VBN'), ('lol', 'NN')]",4
